30,50,100,200,500,1000,3000
0.078189182143402,0.00971590987751475,0.00971590987751436,0.00971590987751436,0.00971590987751442,0.00971590987751436,1.08829543231659E-05
0.00971590987751708,0.0373734914209881,0.00971590987751442,0.00971590987751469,5.13653579170548E-07,0.00971590987751436,5.21536830055958E-07
0.106576122614793,0.178222306934717,0.00971590987751442,0.00971590987825022,1.36151768670434E-06,1.01307678807006E-06,5.97153565706776E-06
0.00979071843733514,0.00971590987751464,0.00971590987751442,0.00971596348308523,0.00971590987751442,0.00971590987751442,9.01176986644603E-05
0.013285302237065,0.00971590987751436,0.00971590987751436,0.00971590987758714,0.00971590987751436,0.00971590987751436,4.3369495645873E-06
0.0153912502380865,0.0681055749019814,0.00971590987751442,0.00971590987751442,0.00971590987751436,0.00971590987751436,0.00971590987751458
0.0781891821434613,0.0372240751088802,0.00971590987751475,0.00971590987751453,0.00971590987751436,5.72011020461005E-06,0.00971590987752535
0.127100791089886,0.0372240751074879,0.00971590987751436,0.00971590987751442,0.00971590987751436,6.3597070795729E-06,0.00246282112352997
0.14067120431754,0.157580753164644,0.00971590987751442,0.00971590987751442,0.00971590987751436,0.00971590987751436,9.49861318583212E-06
0.0372240751087712,0.0372240751074879,0.0372240751074879,0.00971590987751442,4.30324564404394E-06,0.00971590987760101,1.94800453512389E-06
